,Time,User,Tweet,Location,Retweets
355,2023-02-17 06:59:58+00:00,XR_Dresden,"RT @LauraMuwanguzi: A message of hope. To all the people around the globe, I highly encourage everyone to be apart of the solution in the f…","Dresden, Sachsen",36
356,2023-02-17 06:59:29+00:00,orobiwan,RT @MichaelBurea: Bill Gates says It’s OK for him to use private jets because he’s “the solution” to Climate Change. https://t.co/fmpqKnjKNi,"Uppsala, Sverige",83
357,2023-02-17 06:59:24+00:00,WIOECSN,"RT @IUCN: We already have a powerful and cost-effective way to combat #ClimateChange.

#NaturebasedSolutions can provide over a third of th…",Tanzania (WIO) region,32
358,2023-02-17 06:57:52+00:00,Marwamohabe1,"RT @Brian_misiati: Renewable energy is at the heart of climate solution.

#ClimateAction https://t.co/spmgX5UPPW",daresalam,12
359,2023-02-17 06:55:47+00:00,KINGTURAM,RT @liz_churchill8: Bill Gates just admitted on video that it’s okay for him to fly on his Private Jet while preaching about ‘Climate Chang…,Kenya,4615
360,2023-02-17 06:54:05+00:00,TheAGRF,RT @AfrFoodPrize: This session will address private sector models and solution to scale up climate change adaptation technologies. Join our…,Email: agrf@agrf.org,3
361,2023-02-17 06:53:40+00:00,AGRA_Africa,RT @AfrFoodPrize: This session will address private sector models and solution to scale up climate change adaptation technologies. Join our…,Africa,3
362,2023-02-17 06:51:12+00:00,Decarbonize2030,"RT @mzjacobson: Given the magnitude+urgency of probs, best solution is one that can be implemented quickly at low cost while tackling all 3…","San Diego, CA",11
363,2023-02-17 06:49:29+00:00,Vervoort_Joost,"RT @FHBBiermann: A new piece by CNN, citing the call by 400+ academics for an International Non-Use Agreement on Solar Geoengineering:

htt…",Utrecht,7
364,2023-02-17 06:46:48+00:00,brian_muuo_,"RT @Brian_misiati: Renewable energy is at the heart of climate solution.

#ClimateAction https://t.co/spmgX5UPPW","Nairobi, Kenya",12
365,2023-02-17 06:46:15+00:00,macharoesink,RT @Dana_Drugmand: 🚨NEW: In this investigation I examined the internal #BigOil docs from the House Oversight Dems' investigation to see wha…,The Netherlands,41
366,2023-02-17 06:46:12+00:00,GeopolSimon,"RT @FHBBiermann: A new piece by CNN, citing the call by 400+ academics for an International Non-Use Agreement on Solar Geoengineering:

htt…","Mayne Island, B.C. ",7
367,2023-02-17 06:44:43+00:00,sawanshagajend1,"RT @LauraMuwanguzi: A message of hope. To all the people around the globe, I highly encourage everyone to be apart of the solution in the f…",,36
368,2023-02-17 06:44:19+00:00,WinnieCheche,"RT @Brian_misiati: Renewable energy is at the heart of climate solution.

#ClimateAction https://t.co/spmgX5UPPW","Nairobi, Kenya",12
369,2023-02-17 06:37:51+00:00,markburgerenerg,"RT @berm_dan: I'm going to start a section of my Twitter feed dedicated to Mark Jacobson's book ""No Miracles Needed"".

It really is a one s…","Oak Park, IL",6
370,2023-02-17 06:34:33+00:00,judemoks,RT @MichaelBurea: Bill Gates says It’s OK for him to use private jets because he’s “the solution” to Climate Change. https://t.co/fmpqKnjKNi,,83
371,2023-02-17 06:32:14+00:00,TKobusiingye,"RT @LauraMuwanguzi: A message of hope. To all the people around the globe, I highly encourage everyone to be apart of the solution in the f…",,36
372,2023-02-17 06:29:34+00:00,PYPW6,"RT @WorldBankWater: Can nature-based solutions be an answer to the #climate crisis? 

Read more to learn how @Worldbank is helping #Colombo…",,4
373,2023-02-17 06:28:24+00:00,3solstice,RT @MilesKLassin: There's a clear solution to the ongoing US rail crisis: public ownership. Taking the profit motive out of the movement of…,,96
374,2023-02-17 06:21:07+00:00,namukwaya_jane,"RT @LauraMuwanguzi: A message of hope. To all the people around the globe, I highly encourage everyone to be apart of the solution in the f…",Kampala  Uganda ,36
375,2023-02-17 06:19:54+00:00,maland131,"@CIFOR We are facing a climate crisis, which will worsen if soildegradation continues at its current rate. 
#SaveSoil. For Drought, Desertification, Flood, Global warming, Healthy soil is the solution.",India,2
376,2023-02-17 06:19:52+00:00,KhyatiJ45761669,"RT @IUCN: We already have a powerful and cost-effective way to combat #ClimateChange.

#NaturebasedSolutions can provide over a third of th…",,32
377,2023-02-17 06:19:41+00:00,prokyons,"RT @climatecouncil: Cheap and easy offsets do little to tackle the climate crisis, which is already harming Australians through worsening e…","Ngunnawal Country, Australia",15
378,2023-02-17 06:16:58+00:00,AfrFoodPrize,"This session will address private sector models and solution to scale up climate change adaptation technologies. Join our panel of experts for insights! #AFP2023 #AGRF2023.

@TheAGRF @Nestle @blackiesq @CortevaAME . https://t.co/JwyHYirFUY",Africa,3
379,2023-02-17 06:12:42+00:00,kazunyan1027,"RT @BinanceBCF: #2:""There's no 1 solution to a crisis as large as #climatechange—we need them all. Including a powerful climate solution th…",,161
380,2023-02-17 06:12:32+00:00,Clara55872137,RT @MichaelBurea: Bill Gates says It’s OK for him to use private jets because he’s “the solution” to Climate Change. https://t.co/fmpqKnjKNi,Sweden,83
381,2023-02-17 06:10:35+00:00,KerOkoth,Voluntary carbon markets: a misunderstood climate solution https://t.co/4uOFW3tX3u via @ecobusinesscom,"Nairobi, Kenya",0
382,2023-02-17 06:08:35+00:00,KhyatiJ45761669,"RT @WorldBankWater: Can nature-based solutions be an answer to the #climate crisis? 

Read more to learn how @Worldbank is helping #Colombo…",,4
383,2023-02-17 06:07:40+00:00,ThatVDOVault,RT @MilesKLassin: There's a clear solution to the ongoing US rail crisis: public ownership. Taking the profit motive out of the movement of…,Shenandoah Valley VA USA,96
384,2023-02-17 06:07:16+00:00,donnalburnell,"RT @climatecouncil: Cheap and easy offsets do little to tackle the climate crisis, which is already harming Australians through worsening e…","Anglesea, NJ",15
385,2023-02-17 06:06:42+00:00,BiscuitsCat,RT @GrogsGamut: If your market-based solution to climate change doesn’t keep coal and gas in the ground it is not a solution except for tho…,"Tasmania, Australia",52
386,2023-02-17 06:00:01+00:00,UNICEFBD,"Climate change does not discriminate. It knows no borders.
 
We are all at risk – especially our children.
 
Countries must reduce emissions drastically – this is the only long-term solution to the climate crisis.
#ClimateAction https://t.co/SrvanLG7Se",,11
387,2023-02-17 05:59:17+00:00,kevolwe_godfrey,"RT @Brian_misiati: Renewable energy is at the heart of climate solution.

#ClimateAction https://t.co/spmgX5UPPW","Nandi, Kenya🇰🇪",12
388,2023-02-17 05:56:17+00:00,potcalling,RT @GrogsGamut: If your market-based solution to climate change doesn’t keep coal and gas in the ground it is not a solution except for tho…,"Police Point, Tasmania",52
389,2023-02-17 05:54:40+00:00,selviana1,"RT @bgarlinghouse: HUGE, pivotal step from @NYDFS. Let’s all be part of the solution for the global climate crisis NOT exacerbate the probl…",,449
390,2023-02-17 05:51:51+00:00,OurNewHomecoach,RT @GrogsGamut: If your market-based solution to climate change doesn’t keep coal and gas in the ground it is not a solution except for tho…,Sydney,52
391,2023-02-17 05:49:07+00:00,_ClassThat,"@terrynutkins100 @broadhurst_sean @EmmaKennedy @Bayl87 When you can’t afford to heat your house, yes you do need to put on a log fire if you have one. Do you really think the solution is the one you pointed out? Or maybe the government shouldn’t price people out of necessities like heating and help with climate control.",,0
392,2023-02-17 05:47:40+00:00,ModalShreenivas,"For all the problems we face, greenhouse gas emissions, climate change, food security,malnutrition, etc. the key solution is regeneration of soil. #SaveSoil #NoSoilNoFood #ConsciousPlanet Let's make it happen🌱. @SadhguruJV @UNCCD @ICRAF @UNBiodiversity @UNEP @UNFCCC @CIFOR @UN https://t.co/qC19IvdvMk",,0
393,2023-02-17 05:46:28+00:00,ChristensonGabe,RT @MilesKLassin: There's a clear solution to the ongoing US rail crisis: public ownership. Taking the profit motive out of the movement of…,"Sparks, NV",96
394,2023-02-17 05:39:52+00:00,svoska,RT @MilesKLassin: There's a clear solution to the ongoing US rail crisis: public ownership. Taking the profit motive out of the movement of…,,96
395,2023-02-17 05:37:03+00:00,messinjar3,"This controversial climate solution could be exactly what the planet needs. Or it could be a colossal disaster (February 12, 2023)
- https://t.co/yYUnmCt4s2
- https://t.co/LWvq90tjyt
""Solar geoengineering could also damage the ozone layer.""
https://t.co/KAJGgqjShW https://t.co/2gUNqkRqRb","770 Eastern Parkway, Brooklyn",1
396,2023-02-17 05:36:53+00:00,ewsgreentech,"Biogas: A Climate and Clean Air Solution

Read @ https://t.co/R5vAhT6hoH

#ewsgreentech #EWS #biogas #biodigester #airsolutions #climatechange #climate #biogasplant https://t.co/FsVLLwAa1Z",Greater Noida,1
397,2023-02-17 05:30:59+00:00,douglas_boyle,"@9NEWS THIS is political discourse, recognizing a problem exists and having differing approaches to a solution.

When one group refuses to even acknowledge a problem exists despite overwhelming evidence (climate change for example) there can be no discourse.","Dalton, MA",0
398,2023-02-17 05:27:43+00:00,ComradeGuvna,RT @MilesKLassin: There's a clear solution to the ongoing US rail crisis: public ownership. Taking the profit motive out of the movement of…,,96
399,2023-02-17 05:24:44+00:00,NottsDs,RT @MilesKLassin: There's a clear solution to the ongoing US rail crisis: public ownership. Taking the profit motive out of the movement of…,Largest Inland Water Port,96
400,2023-02-17 05:23:16+00:00,pbrown4348,"RT @mzjacobson: Given the magnitude+urgency of probs, best solution is one that can be implemented quickly at low cost while tackling all 3…",,11
401,2023-02-17 05:22:38+00:00,Ragcha,"RT @mzjacobson: Given the magnitude+urgency of probs, best solution is one that can be implemented quickly at low cost while tackling all 3…","Los Angeles, CA",11
402,2023-02-17 05:18:51+00:00,Manesah__,"RT @Brian_misiati: Renewable energy is at the heart of climate solution.

#ClimateAction https://t.co/spmgX5UPPW","Machakos, Kenya",12
403,2023-02-17 05:17:52+00:00,nisisituko,"RT @Jaymeka254: The Eldoret ASK Show is a showcase of the many ways in which Kenyan agriculture is adapting to climate change, and the inno…",,2
404,2023-02-17 05:14:10+00:00,Totopole254,"RT @Jaymeka254: The Eldoret ASK Show is a showcase of the many ways in which Kenyan agriculture is adapting to climate change, and the inno…",,2
405,2023-02-17 05:13:56+00:00,callmetinashe,"RT @WorldBankWater: Can nature-based solutions be an answer to the #climate crisis? 

Read more to learn how @Worldbank is helping #Colombo…",3rd Rock from the Sun,4
406,2023-02-17 05:12:18+00:00,ClaireKraatz,RT @Dana_Drugmand: 🚨NEW: In this investigation I examined the internal #BigOil docs from the House Oversight Dems' investigation to see wha…,"Calgary, Alberta",41
407,2023-02-17 05:09:54+00:00,MarcNWeiss,"RT’ing a climate change denier with no scientific training makes your pinned tweet window dressing. My family spent 10s of thousands of dollars buying heating oil from Mirabito for 20+ years. No more. Installed heat pumps.

You’re not part of the solution - you’re the problem. https://t.co/c8w6VaETtS https://t.co/HyCGzyUBz5",,0
408,2023-02-17 05:05:55+00:00,nicktandi,"RT @WorldBankWater: Can nature-based solutions be an answer to the #climate crisis? 

Read more to learn how @Worldbank is helping #Colombo…",,4
409,2023-02-17 05:05:12+00:00,WorldBankWater,"Can nature-based solutions be an answer to the #climate crisis? 

Read more to learn how @Worldbank is helping #Colombo use its wetlands as a key solution for the flood-prone city’s future: https://t.co/vDpAMf5ZOm https://t.co/lIL6NuQEwk","Washington, DC and Global",4
410,2023-02-17 05:05:06+00:00,SarkiAdan,Today NEWS ALL ABOUT WEATHER HOT HEAT WAVE AS EVER ONE DAY HOTTER THAT 2001 OMG SOLUTION NO GO OUT STAY IN THE POOL STAY COOL CLIMATE CHANGE BELIEVERS HOW STIOID ARE YOU ? To the news people stop trying to scare us,,3
411,2023-02-17 04:59:11+00:00,Jaymeka254,"The Eldoret ASK Show is a showcase of the many ways in which Kenyan agriculture is adapting to climate change, and the innovative solutions being developed to address this critical issue. Let's be part of the solution! #TukutaneEldoretShow

https://t.co/bolBf3oLJb",Kenya,2
412,2023-02-17 04:58:07+00:00,Robertkat20,"RT @LauraMuwanguzi: A message of hope. To all the people around the globe, I highly encourage everyone to be apart of the solution in the f…","Manchester, England",36
413,2023-02-17 04:56:30+00:00,JantaInitiative,"RT @LauraMuwanguzi: A message of hope. To all the people around the globe, I highly encourage everyone to be apart of the solution in the f…",Kenya,36
414,2023-02-17 04:55:56+00:00,dripregulator,"@TMFScottP “On climate” what’s the solution,tax the middle class into oblivion while zero gets achieved like usual?",,0
415,2023-02-17 04:53:57+00:00,asdhanabalan,RT @MichaelBurea: Bill Gates says It’s OK for him to use private jets because he’s “the solution” to Climate Change. https://t.co/fmpqKnjKNi, India,83
416,2023-02-17 04:53:49+00:00,Armand_Andrade,RT @MilesKLassin: There's a clear solution to the ongoing US rail crisis: public ownership. Taking the profit motive out of the movement of…,,96
417,2023-02-17 04:44:37+00:00,IreneHLin,RT @MilesKLassin: There's a clear solution to the ongoing US rail crisis: public ownership. Taking the profit motive out of the movement of…,"Ohio, USA",96
